tid,artist,category,genre,id,title,tracks,year
4623,asfalto,rock,rock,104784,el planeta de los locos,e e e e a n c q m a d p a ,1994
4625,ã â âµâµã ã â¹ãªâµã ,rock,rock,104786,an urbanite,â¹ãšã ã â ã ã ã âµâµâ ã ãƒâ¼ â ã â ã âµã ã âº â³â â ã â ã ã ã â ã â ã â³â â³âªâ â â ã â ã ã ã ã ã â ã â ãºâ½ã â ã â ã ãˆã â¹ã â ã ã ã ã ãœ â â â â â ã â ã ã â ã ã â â â ã â ã â ãž ã ã â³ã ã ãœã ã âºâ âµâ â¹ã â â â¾ã â ã ãƒã ã â ,2001
4626,rage,rock,hard rock,104787,unitiy limited edition ,all i want insanity down set this world on fire dies irae world of pain shadows living my dream seven deadly sins you want it you ll get it unitiy mystery trip bonus track ,
4628,tori amos,rock,,104789,unplugged,cornflake girl blood roses silent all these years icicle caught a lite sneeze somewhere over the rainbow hey jupiter voodoo putting the damage on mr zebra sugar honey ,
4629,morgain,rock,rock,104790,sad memories of fairies,when in the name reading between lies dance of demons ode to shayties loosing you blind life so cruel kingdom to come the mask burial bitter taste of life lost cemetery ,1999
4630,asphalt,rock,hardcore,104791,357 knockout,straight with jesus soaked plantation brown stick damaged at 40 below pinworm wife burnt doghead backslider and then where was z mammoth all in a days work um ,1994
4631,nucleus,rock,,104792,the next generation,i am on a roll roll with me baby trigger shes so fine 50 ways to get funky keep dancing jam for the 90 s jam on it live jam on this jam on this 1994 jam on this 1994 1 2 computer age wikki wikki funky i ain t the one ,
4632,rush live ,rock,rock,104793,in a phosphorescent wave disc 2 ,mystic rhythms closer to the heart show don t tell leave that thing alone the rhythm method the trees xanadu hemispheres prelude tom sawyer force ten yyz ,1994
4634,mansun,rock,,104795,six,six negative legacy anti everything fall out serotonin cancer television special blown it delete as appropriate shotgun being a girl ,
4635,grateful dead,rock,,104796,colgate university 11 04 77 cd3,drums iko iko stella blue playin in the band johnny b goode 12 12 73 stay 12 12 73 rip it up 12 12 73 blue suede shoes 12 12 73 peggy o 12 12 73 cumberland blues 12 12 73 30 days ,
4636,arc angels,rock,,104797,arc angels,living in a dream paradise cafe sent by angels sweet nadine good time see what tomorrow brings always believed in you the famous jane spanish moon carry me on shape i m in too many ways to fall ,
4637,abbacadabra,rock,dance,104798,revival flight 2,summer night city angel eyes eagle lay all your love on me definitive mix take a chance on me the day before you came knowing me knowing you one of us the winner takes it all wrap your arms around me ,1998
4638,dave mason santana,rock,,104799,california jam 2 disc 2,rock the baby taking the time to find all along the watchtower gimme some lovin introduction she s not there jugando black magic woman gypsy queen dance sister dance soul sacrifice outroduction ,
4639,dave bainbridge david fitzgerald david adam,rock,rock,104800,the eye of the eagle,open my eyes fire and water hymn of the universe though the dawn breaks upon a path of light a further shore i arise today the lightener of the stars on the wings of the morning king of moon sun and stars caim a world within a world ,2001
4640,desperado,rock,rock,104801,bloodied but unbowed,hang em high gone bad the maverick the heart is a lonely hunter calling for you see you at sunrise there s no angels here made for trouble ride thru the storm son of a gun emaheeval easy action heart of saturday night ,
4641,dave stewart,rock,rock,104802,greetings from the gutter,heart of stone greetings from the gutter crazy sister chelsea lovers jealousy st valentine s day kinky sweetheart damien save me tragedy street you talk a lot oh no not you again antony please ,1994
4642,queensryche,rock,,104803,road to the promised land,the lady wore black take hold of the flame walk in the shadows i will remember i don t believe in love eyes of a stranger revolution calling best i can jet city woman silent lucidity i am i bridge damaged ,
4643,supertramp,rock,rock,104804,soap box opera,school bloody well right hide in your shell sister moonshine from now on soap box opera ain t nobody just a normal day dreamer rudy if everyone was listening crime of the century ,
4644,the beatles,rock,,104805,back track,besame mucho how do you do it i saw her standing there there s a place there s a place misery one after 909 from me to you can t buy me love a hard day s night leave my kitten alone she s a woman if you ve got troublesi m looking through you i m looking through you norwegian wood norwegian wood we can work it out day tripper day tripper paperback writer strawberry fields forever penny lane the fool on the hill i am the walrus that means a lot do you want to know a secret aerial tour instrumental ,
4645,travoltas,rock,pop,104806,club nouveau,sugarride another day beautiful plastic dreams do it again city tonic last thing in the world run randy run songs for the jetset come down break out ,2001
4646,korn,rock,rock,104807,untouchables,here to stay make believe blame hollow life bottled up inside thoughtless hating one more time alone i break embrace beat it upright wake up hate i m hiding no one s there ,2002
4648,cabaret voltaire,rock,rock,104809,body and soul,no resistance shout happy decay bad chemistry vibration what is real western land don t walk away alien nation funk what is real dreamtime mix ,1991
4649,pã l utcai fiãºk,rock,rock,104810,szajhã k partizã nok,elso dal szajha egyenesen ã t nagy rohanã s mã snap mã sodik fã lido partizã n utolsã³ ã v csak ãšgy csinã l ilyen egy fã rfi nehã z idok fiatal lã nyok ,
4650,mogwai,rock,post rock,104811,come on die young,punk rock cody helps both ways year 2000 non compliant cardia kappa waltz for aidan may nothing but happiness come through your door oh how the dogs stack up ex cowboy chocky christmas steps punk rock puff daddy antichrist ,1999
4653,talking heads,rock,new wave,104814,stop making noise,thank you for sending me an angel burning down the house making flippy floppy once in a lifetime what a day that was naive melody life during wartime big business swamp psycho killer crosseyed and painless take me to the river ,1992
4654,cassius,rock,electronic,104815,au rãªve,hi water the sound of violence under influence telephone love thrilla feat ghostface killah im a woman feat jocelyn brown protection till we got you and me how do you see me now nothing barroco on au rãªve ,2002
4657,ã ã ã³ ã²ã ã ãº ã ãºã ã ã ã ã ã ã²ã ã ã ãº ã ã ã ã ã ,rock,rock,104818,ã ãºã ã ã ã ã ã¹ã ,ãºã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ãº ã ã ã ã ã ã¹ã ã ã ãº ã ãº ã ã ãºã ã ã ã ã ã ã ã ã ã ã ã ã ã ãºã ã ã ãºã ã¹ã ã ã ã ã ã ã ã ã ã ã ã ã ã ãª ã ãºã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ãºã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ãº ã ã ã ã ã ã ã ã ã ã ã ã ãºã²ã ã ã ã ãº ãºã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ãºã ã ã ã ã ã ã ãºã ã ã ã ã ã¹ã ã ã¹ã ã ã ã ã ã ãº ã ã ã ã ã ã ã ã ã ã¹ã ã ã ã ã ã ãª ã ã ã ã ã ã ã ã¹ã ã ã ã ã ã ã¹ã ã ã ã ã ã ã ã ã ã¹ã ã ã ã ã ã ã ã ã ã ã ã ã ã¹ã ã ,
4658,hawkwind,rock,space,104819,golden void 1969 1979 disk 1,hurry on sundown hawkwind zoo sweet mistress of pain hawkwind zoo we do it hawkwind earth calling hawkwind kings of speed hawkwind motorhead hawkwind spirit of the age hawkwind robot hawkwind over the top sonic assassins free fall sonic assassins death trap sonic assassins golden void sonic assassins ,1999
4659,kruder dorfmeister,rock,trip hop,104820,the k d sessions cd1,roni size heroes kruder s long loose bossa alex reece jazz master k d session count basic speechless drum n bass rocker s hifi going under k d session bomb the bass bug powder dust k d session aphrodelics rollin on chrome wild motherfucker dub depeche mode useless k d session count basic gotta jazz rainer trã¼by trio donaueschingen peter kruderâ s donaudampfschiffahrtsgesellschaftskapitã nskajã¼tenremix lamb trans fatty acid k d session ,1998
4660,various,rock,,104821,whole9yards,b l i m katie distorted soul pt1 dark globe some say she s retro instr kerb crawler crack whore quinn whalley remix la liga gazpacho dark globe anica terminalhead remix rhythm division red raw sore defender coin op dj hyper vs dylan rhymes trigger original solid ground firefly rhythm division uzi kerb crawler pervert ,
4661,various,rock,drum bass,104823,anokha soundz of the asian underground,talvin singh feat amar jaan state of bengal flight ic408 lelonek kizmet future soundz of india shang high state of bengal chittagong chill a r rahman mumbai theme tune talvin singh feat leone distant god amar heavy intro equal i equation osmani soundz spiritual master key the milky bar kid accepting trankuility kingsik biswas k ascendant ,1997
4662,marillion,rock,,104824,zodiac,rich the uninvited guest goodbye to all that afraid of sunlight deserve sugar mice the answering machine berlin cathedral wall waiting to happen garden party ,
4663,tangerine dream,rock,electronic,104825,sonic render throbbing up polyphony score,sony centre topping out ceremony score ca va ca marche ca ira encore tutankhama craving for cardomon jim pablo no word mix rumpelstiltskin theme alchemy of straw rumpel town the countryside a walk through the woods dance on the hill a mother s triumph techno minion ,1999
4664,ivan smagghe,rock,electronic,104826,death disco,the house of fjx way out ralphie rosarjo this night gus gus remix sweet exorcist test four blackstrobe live edit steve d monochromatic technoclash mix paul rutherford get real happy house mix raymond barry tv night elektrodub version bwr stop nathan wilkins midnight mike edit the vanderplas let s stop marx dub pistols six million ways to live paul daley six mil version kjkj luv sikk chicks on speed we don t play guitars a chicken lips play dub version quarks walk superpitcher schaffel mix drinking electricity breakout tiga edit ,2003
4665,various artists,rock,house,104827,freedom thee sound of zen disc 2 ,the crystal method keep hope alive ease drop doorway dj icey this is how my drummer drums mellowtron strange fly visitor uberzone botz trip theory time s up the bomb remix kelly reverb the electric texan armand van helden witch doktor the posessed mix hack tone joe c distant sound 2 pc ride none outro ,1998
4666,sideburn,rock,rock,104828,trying to burn the sun,planet of doom doin fine revolution ceremony trying to burn the sun rainmaker burn sweet love of youth today sideburn moongarden pornomaniac ,
4667,caravan,rock,rock,104829,songs for oblivion fishermen,hello hello if i could do it all over again i d do it all over you as i feel i die love song without flute love to love you in the land of grey and pink memory lain hugh a hunting we shall go backwards love in your eye mirror for the day for richard virgin on the ridiculous ,1998
4668,various artists,rock,,104830,surf fiction,the tornadoes bustinâ surfboards the ventures hawaii five o dick dale and his del tones peppermint man jim waller the deltas letâ s go surfin gene the esquires space race dick dale and his del tones king of teh surf guitar preston epps bongo rock the marketts surfer stomp the challengers telstar the surfaris wipe out the ventures perfidia the routers letâ s go dick dale and his del tones the scavenger the challengers surf ari the ventures pipeline the surfaris surfer joe the rythm kings watermelon man les brown jr surfinâ and swinginâ the breakers surf bird dick dale and his del tones peter gunn billy strange walk donâ t run jim waller the deltas soul beat pt 2 the beach boys little deuce coupe the sentinals latinia the soul kings pachuko soul the champs tequilla dick dale and his del tones misirlou the ventures medley incl wipe out walk donâ t run pipeline hawaii five o the trashmen surfinâ bird ,
4669,peter hammill,rock,rock,104831,room temperature live disk 2 ,cat s eye yellow fewer running skin hemlock our oyster the unconscious life after the show a way out the future now traintime modern ,
4670,secret silence,rock,,104832,return,intro toxical rainbow welcome to your nightmare send me an angel return made in heaven time waits for no one part i time waits for no one part ii call of the wild world of tomorrow contact atlantis ,
4671,electrasy,rock,,104833,beautiful insane,lost in space queen of the crimson nile strawberry sunrise nineteen best friend s girl morning afterglow chemical angel miracle beautiful insane angel demented today s the day data track ,
4672,passing thru,rock,christian rock,104834,transport,unzen full on empty transport outside me stranger again the question invisible thief alone one of all desperate wanting extradatasector ,2001
4673,metallica,rock,,104835,st anger,frantic st anger some kind of monster dirty window invisible kid my world shoot me again sweet amber the unnamed feeling purfy all within my hands a b ,
4674,metallica,rock,,104836,heavy best,the four horsemen seek and destroy for whom the bell tolls creeping death master of puppets damage inc one harvest of sorrow enter sandman the unforgiven and justice for all ,
4677,various artists,rock,,104839,dj box cd2 ,dub 2 freaky flow rude bwoy monty summer sumting krome time license marvellous cain hitman dream team mix tonic the mack remix droppin science vol i harmony remix johnny jungle johnny origin unknown mix swift reality ganja kru cops pascal mix dream team jazz lick desired state beyond bass dream team stamina dj hype roll the beats remix ,1994
4678,underworld,rock,electronic,104840,miscellaneous tracks ii,dirty epic jed the fish edit why why why change wasted mix juanita promo short cut rowla long version oh please help me 8 ball tiny clicks headset ansum like a swimmer ,2003
4679,syd barrett,rock,psychedelic rock,104841,have you got it yet disc 2 ,arnold layne 2 27 67 stereo enhanced candy and a currant bun 2 27 67 stereo enhanced remember a day 5 9 67 mono see emily play 5 21 67 acetate alternate ending flaming 6 29 67 mono single mix instrumental aka in the beechwoods 9 4 67 set the controls conclusion 8 7 67 mono syd s part scream thy last scream 8 7 67 peter jenner 1974 mix scream coda from dark side of the moo bootleg dubious authenticity vegetable man 10 11 67 peter jenner 1974 mix flaming 9 25 67 bbc the scarecrow 9 25 67 bbc the gnome 9 25 67 bbc matilda mother 9 25 67 bbc reaction in g 9 25 67 bbc set the controls 9 25 67 bbc jugband blues 10 24 67 mono scream thy last scream 8 7 67 malcolm jones 1987 mix vegetable man 10 11 67 malcolm jones 1987 mix apples and oranges true stereo 11 15 67 masters of rock lp paint box 11 12 67 stereo vegetable man 12 20 67 bbc processed from 1st gen of 80s rebroadcast pow r toc h 12 20 67 bbc processed from 1st gen of 80s rebroadcast scream thy last scream 12 20 67 bbc processed from 1st gen of 80s rebroadcast jugband blues 12 20 67 bbc processed from 1st gen of 80s rebroadcast julia dream echo mix 2 13 68 masters of rock lp it would be so nice 3 21 68 stereo enhanced julia dream 2 13 68 stereo ,
4680,ã ã ã ã ã ã ã ã ã ã ã ã ã ã²ã ã ã ,rock,retro,104842,ã ã ã ã ãˆ ãž ã ã ã ã ãˆã ã ,ãšã ã ã ã ã ã ã ãªã ã ãªã³ã ã ã ã²ã ã ã ã ã ã ã ã ã ã ã ã ãªã ã ã ã ã ã²ã ã ã¼ ã ã ã ã ã ã ã ã ã ã ãªã ã ã ã²ã ã ã ã ã ãšã ã ã²ã ã²ã ã ã ã²ã ã ã ã ã ã ã ã ã¼ ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ãªã ã ã³ ã ã²ã ã ã ã ã³ ãœã ã ã ã ã²ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã²ã³ã ãªã ã ã ã²ã ã ã ã ã ãœã ã ã ã ã ã ã² ã ã ã ã²ã ã ã ã ã ã ã ã ã ã ãƒã ã ã ã ãšã ã ãœã ã ã ã ã ã ã ã²ã ã ã ã ãœã ã ã ã ã ã²ã ã ã ã ã ã ã ã²ã ã ãœã ã ã ã²ã ã ãªã ã ã²ã ã ã ã ã²ã ã ã ã ã ã ã²ã ã ã ã² ãœã ã ã ã ã ã¹ã ã²ã ã ãªã ã ãœã ã ãªã ã ãœã ã ãªã ã ã ã ã ã ã ã ã ã²ãªã ã ã²ã ã ã ã ã ã³ã²ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã²ã ã ã ã ã ã ã²ã ã ã ã ã ã ã ã ã ã ã ã²ã ã ã ã ã ã¾ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã¾ã ã ã ã¼ ã ã ã ãµ ã ã ã ã ã ã ã ã ã¼ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã²ã ã ã ã ã ã ã ã²ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã²ã ã³ã ã² ã ã²ã ã ã ã ãˆã ã ã² ã ã ã ã ã² ã ã ã ã ã ã ã ã ã ã ã²ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã²ã ã ã ã ã ã ã ã ã ã ã ã ãª ã ã ã ã¼ã ã ã ã ã ã ã ã ã ã³ ,2003
4681,dream theater,rock,progressive rock,104843,the making of scenes from a memory,opening scene alternate mix regression alternate mix overture 1928 alternate mix strange deja vu alternate mix through my words alternate mix fatal tragedy alternate mix beyond this life alternate mix through her eyes alternate mix home alternate mix the dance of eternity alternate mix one last time alternate mix the spirit carries on alternate mix finally free alternate mix ,2003
4682,cliff richard,rock,rock roll,104844,i m nearly famous 21 today,i can t ask for anymore than you it s no use pretending i m nearly famous lovers junior cowboy miss you nights i wish you d change your mind devil woman such is the mystery you ve got to give me all your lovin if you walked away alright it s alright happy birthday to you forty days catch me how wonderful to know tough enough 50 tears for every kiss the night is so lonely poor boy y arriva outsider tea for two to prove my love for you without you a might lonely man my blue heaven shame on you ,1976
4683,backfire,rock,,104845,rebel 4 life,not impressed 20 g s who told you life was easy the stakes are too high straight outta m town strife one by one no time to forgive lifestyle true romance when will it end trouble hate blue fascism ,
4684,the beatles,rock,,104846,the beatles vol 9,eight days a week kansas city hey hey hey no reply it s only love baby s in black you ve got to hide your love away another girl you re going to lose that girl act naturally i m a loser you like me too much tell me what you see ,
4685,various artists,rock,oldies,104847,good time oldies,the foundations baby now that i found you the searchers love potion number nine the chiffons one fine day the vogues you re the one brooklyn bridge worst that could happen brenton wood gimme little sign the dixie cups chapel of love dion the wanderer aaron neville tell it like it is the zombies she s not there gene chandler duke of earl bobby fuller four i fought the law ,
4686,bonecrusher,rock,rock,104848,world of pain,crime wave heart of stone living hell poverty drugstore bottom of the sea behind the mask 714 porn star fire american psycho ,1994
4687,the big crap scare,rock,punk rock,104849,dead by dawn chromium destroyer vs the 35 ft machine what poops onto a conveyor belt,hot handed god of cops punk rock chromium destroyer wishing you were both dead brains irish mitsuko three toed sloth nerd love donnie you re out of your element hsu fucked you let s get married in vegas ,2002
4689,various artists,rock,,104851,originals still the greatest vol iv 1965 69,the vogues five o clock world the castaways liar liar the capitols cool jerk the casinos then you can tell me goodbye al wilson the snake barbara lewis make me your baby the turtles happy together deon jackson love makes the world go round brenton wood gimme little sign bobby sherman la la la if i had you count five psychotic reaction the shangri las i can never go home anymore ,
4690,u k subs,rock,,104852,diminished responsibility,you don t belong so what confrontation fatal time and matter violent city too tired party in paris gangster face the machine new order just another jungle collision cult ,
4691,great lakes,rock,rock,104853,great lakes,storming a little touched an easy life become the ship world s fair pt 1 come home and come true a banana parachutes giants and tigers world s fair pt 2 posters for the theatre virgil ,2000
4692,segismundo toxicã³mano,rock,punk rock,104854,segismundo toxicã³mano,sal del abismo ven a por mã beneficios pena de muerte corrompido dinero george oswel los obreros la profecã a conã ctate el ke okupa preokupa regae de la inocencia balance de daã os ,1998
4693,constraint,rock,,104855,and what we do always changes,separate the line carved breath constant fear it seems stillness again endless regress hidden track hidden track 2 ,
4694,robert goulet,rock,easy listening,104856,this christmas i spend with you,this christmas i spend with you have yourself a merry little christmas december time let it snow let it snow let it snow the christmas song chestnuts roasting on an open fire silver bells winter wonderland white christmas o holy night panis angelicus ave maria o come all ye faithful ,1994
4695,robbespeirres,rock,repetista,104857,repentista,antes do pecado o origial de trabalho marcio santos maldicao joaquim ii repentista na baixa do sapateiro sim e voce credito facil tudo facial vai a luta pedro poeta no mundo dos comerciantes de cadaveres tudo li vi e bebi pecado original de trabalho e properiedade ,1998
4696,carnal forge,rock,thrash metal,104858,firedemon,too much hell ain t enough for me covered with fire i m hell i smell like death son of a bastard chained defacer pull the trigger uncontrollable firedemon cure of blasphemy headfucker the torture will never stop a revel in violence ,
4697,stefanie hertel,rock,other,104859,stille nacht heilige nacht,leise rieselt der schnee weiãÿt du was ein schneemann trã umt an das postamt wolke 7 ihr kinderlein kommet morgen kinder wird s was geben laãÿt doch das christkind ins herz hinein stille nacht heilige nacht wenn die weihnachtsglocken lã uten so eine schlittenfahrt oh tannenbaum jeder tannenbaum mã chte ein christbaum sein ich hab den weihnachtsmann geseh n und frieden den menschen auf erden ,1992
4698,walter clevenger,rock,,104860,the man with the x ray eyes,angels x ray eyes down to the river yesterday s news now love you like a king my little girl nothing at all lose my mind yesterday come back love a misunderstood thing cries of desperation i don t like your face just git ,
4699,peter tork,rock,rock,104861,stranger things have happened,stranger things have happened get what you pay for sea change giant step milkshake mgb gt miracle pirates gettin in tender is higher and higher ,1994
4700,various,rock,,104862,the best rock n roll album of all time disc 2,let the little girl dance billy bland see you later alligator bill haley his comets school day chuck berry book of love monotones gotta travel on billy grammer you got what it takes marv johnson yes tonight josephine johnnie ray running bear johnny prestion dear one larry finnegan tossin and turnin bobby lewis loop de loop johnny thunder start movin sal mineo poetry in motion johnny tillotson runaway del shannon ,
4701,the teflon dons,rock,punk rock,104863,low times,down the toilet highschool girlfriend school boy from illinois conoco downtrodden youth catlover mangled flesh i love her guts but she hates mine my girlfriend sux sixth time s the charm she don t want me ,
4702,q and not u,rock,rock,104864,different damage,soft pyramids so many animal calls air conditions black plastic bag meet me in the pocket this are flashes everybody ruins snow patterns when the line goes down o no no damage nocturne recreation myth ,2002
4703,flitter,rock,rock,104866,fliter,n c l ven hacia mi k y s 10 txillo para nada aceite tã³xico insumision lost rie por detras hetxa pa korrer negra marea kanzer social ,
4704,teisco del rey,rock,,104868,the many moods of teisco del ray,ridin the wind camel walk dimples the wedge teisco redentor you re gonna miss me los surf pier pressure i almost lost my mind the hearse small fry storm warning ,
4705,section hate,rock,metal,104869,preface to a ten volume suicide note,an act of full redemption immortal ashes in you stained by a brothers blood obey attention deficit the question that remains behind enemy through the eyes of the forgotten ,2003
4706,various artists,rock,alternrock,104870,cd baby compilation audio adrenaline,the heelwalkers shake my ass blackfire no control the horde song no 2 suffrajett love me more the spits spit me out simplekill two equals five fydolla ho maja thurup light pupil dilate exhaust celldweller i believe you malvado spark assisted living smoke mirrors click icarus is broken ,
4707,l amourder,rock,rock,104871,shit hot,city of smiling snakes do the twitch emil zatopek i got mine nazional day bitches brew love on the edge luminous force forever hungry shit hot misery a song ,1987
4708,ã ã ã ã ã ã ã ã³ãªã ã ,rock,,104872,ã ã ã ã ã ãªã ãˆ ã ã ã ã¼,ã ã ã ã²ã ã ã ã ãª ã ã ã ã ã ã ã ã ã ãªã ã ã ã ã ã ã ã ã ã ã ãžã ã ã ãªã ã ã ã ã¼ã ã ã ã²ã ã ãžã ã ã ã ãªã ã ã ã ã ã ãžã ã²ã ã ã ã ã ãªã ã ã ã ã¹ ã ã ã ã ã ã ã ã ã ã ã ã ã ã²ã ãª ã ã ã ã ã ã ã ã ã ã ã ã ã ã¾ã ã ãµ ã ã ã ã ã ãšã ã ã ã²ã ã ã ãªã ã ã ã ã ã ,
4709,sugarbombs,rock,,104873,tear their world down build up your own,think for a second i would nt give a dime down the drain not worth telling locked himself inside a bubble four useful tools a9 11 song oklahoma hills a lonely number beware be aware two examples to prove you wrong maybe i m a spoiled middle class kid but i m not stupid once in a while pity this busy monster manunkind hidden track ,
4710,the pursuit of happiness,rock,,104874,one sided story,food two girls in one new language something physical the one thing no safe place shave your legs runs in the family all i want forbidden fruit little platoons my neighbourhood survival ,
4711,herbert grã nemeyer,rock,pop,104875,4630 bochum,bochum mã nner flugzeuge im bauch alkohol amerika fã¼r dich da jetzt oder nie fangfragen erwischt mambo ,1984
4712,eva ayllon,rock,latin,104876,ritmo color y sabor,aplaysos para el per homenaje a veronikha dejalos saca la mano mal paso quisiera ser caramelo que de mi ciudad blanca negro tiene que ser el camino que perdi aurora ritmo color y sabor que viva el per ,
4714,brad sucks,rock,,104878,i don t know what i m doing,making me nervous look and feel years younger fixing my brain bad attraction sick as a dog borderline i think i started a trend never get out overreacting dirtbag time to take out the trash work out fine ,
4715,svensk pop,rock,instrumental pop,104879,flickor och kã rlek,ikea hon ska bli min tillsvidare flickor kã rlek jag slog ihjã l min ã lsklings nya ã lskling min tjej busslã ten glasslã ten jag har en jã ttesnã ll storebror om ja hitta en bulle alla e desperata kã rleken vinner till slut hidden track ,2000
4717,woosley band,rock,rock,104881,marvelling at the rings,considering mars timeout half a wit golden goose carpenter short arm airport new jack soul catch me at my best downsizing love famous american locust milk breath ,2002
4718,tommy keene,rock,rock,104882,ten years after,going out again turning on blue today and tomorrow your heart beats alone if you re getting married tonight on the runway we started over again silent town good thing going compromise you can t wait for time before the lights go down it s not true unlisted ,1996
4719,ali primera,rock,latin,104883,ali,cuando las aguas se arrastren techos de carton yo no se filosofar el despertar de la historia tania blak power no basta rezar esconderse en la flor hay que aligerar la carga vas caminando sin huellas mujer de vietnam otra vez ,
4720,obd,rock,rock,104884,zdravã ,za rosou biely strom koran a biblia 100 200 krat ranny caj plavaj chlapce plavaj kamenna ako som spadol mestro smrdi iba slova plysovy dych vesmirna untitled ,1996
4721,sex pistols,rock,rock,104885,live and loud ,seventeen new york e m i belson was a gas bodies holidays in the sun no feelings problems pretty vacant anarchy in the u k i wanna be me god save the queen no fun ,
4722,various,rock,easy listening,104886,the power of love,douglas gamley orchestra stella by starlight robert bentley orchestra stranger in paradise romantic strings you don t bring me flowers romantic strings up where we belong henry mancini annie s song romantic strings voices the way you look tonight roger williams somewhere in time floyd cramer since i fell in love romantic strings the power of love romantic strings tie a yellow ribbon round the ole oak tree romantic strings behind closed doors romantic strings i dreamed a dream ,1998
4723,paradise lost,rock,,104887,believe in nothing,i am nothing mouth fader look at me now illumination something real divided sell it to the world never again control no reason ,
4724,â³â â ãšâ j,rock,pop,104888,â â â aâ yâ² ,â â â aâ yâ² â qâ â¹ãšâ â â a â¼ã â râ ã â â â â ãšâ ãÿâ ãœâ bâ ã âªã ã ãš â²â â² â â â aâ y â âµâ¼ã âªâ â â â vâ mâ i â ã â oâ xâ hâ â â ã³â â²â ã ãƒã â â ã â â¼â â â eâ ã ã iâ â â¹l â â â vâ mâ i â âµâ¼ã âªâ ,
4725,the dambuilders,rock,rock,104889,god dambuilders bless america,new jersey wyoming louisiana idaho maryland colorado montana pennsylvania oregon delaware north dakota arkansas oklahoma mississippi michigan ,1997
4726,lucy kaplansky,rock,folk,104890,the tide,the tide when i get to the boarder texas blues the heart my name joe somebody s home guinevere delivery truck you just need a home the eyes of my beholder secret journey goodnight ,1994
4727,alice cooper,rock,,104891,the el paso show,intro grim fact go to hell guilty you and me pain talk talk i never cry i m eighteen gutter cats vs the jets clones nuclear infected wish you were here ,
4728,static x,rock,metal,104893,machine,bien venidos get to the gone permanence black and white this is not ostego undead cold structural defect in a bag burn to burn machine a dios alma perdida ,
4729,robbie nevil,rock,jazz pop,104894,a place like this,somebody like you back on holiday mary lou getting better love and money love is only love here i go again holding on too soon can i count on you dreams ,1988
4733,the breeze,rock,beach,104899,something serious,some kind of wonderful friends should be me no one baby girl where would you be lonely nights lie to me something serious tears of a clown live it up people get ready ,1995
4734,hypnolovewheel,rock,,104900,altered states,you choose peace of mind watermelon song turn you off i know model railroad right on dysfunctional friend electric brown nightly grind kerosene kiss dodge city ,
4736,the nubiles,rock,,104902,mindblender,mindblender i want to be your kunta kinte bedbound stop the city a sap s guide to rock n roll cerebral movies a good talking to layabout null single mum barbie cloaca maxima best friends large fries and a diet coke unamed ,
4737,peter maffay,rock,,104903,du bist wie ein lied,du bist wie ein lied teenager star alle mã dchen dieser welt unser kleines haus meine maschine ich bin dein freund welcher stern ã¼ber uns ich geb nicht auf das alles liebe ich an dir mando bay haãÿ und liebe mit dir will ich leben ,
4739,edin adahl,rock,,104905,into my soul,heaven into my soul falling i ll be around cold as ise black coffee time of peace perfect combination don t say that you re sorry this fire one big family t m b the music business like a wind ,
4741,louise carver,rock,pop,104907,mirrors and windows,take me away from here fallen for you grammy it doesn t matter don t leave so soon turn out the light yin and yang wayne s song father let them ring on how can you say that do you understand me ,1998
4742,paul shortino,rock,hard rock,104908,back on track,the kid is back in town body soul girls like you pieces bye bye to love everybody can fly give me love remember me rough life forgotten child when there s smoke ,1993
4743,atomic bishop,rock,rock,104909,rare studio tracks,unknown 1 unknown 2 unknown 3 unknown 4 unknown 5 unknown 6 unknown 7 unknown 8 unknown 9 unknown 10 unknown 11 unknown 12 ,1996
4744,marquis de sade,rock,,104910,dantzig twist,set in motion memories henry walls conrad veidt nacht und nebel who said why japanese sky skin desease boys boys smiles airtight cell henry version originale die version inã dite ,
4745,t bone burnett,rock,folk rock,104911,trap door behind the trap door,hold on tight diamonds are a girl s best friend i wish you could have seen her dance a ridiculous man poetry trap door strange combination amnesia and jealousy oh lana having a wonderful time wish you were her the law of average my life and the women who lived it no 1 welcome home mr lewis ,1982
4746,extra fancy,rock,,104912,sinnerman,self made c mon louie imitating angels vilator seven years ago sinnerman you look like a movie star honey you surf like a porno star sonny yes sir son of that man william what i have goddamn beautiful world ,
4747,the low and sweet orchestra,rock,other,104913,goodbye to all that promotional ,pencils and shades sometimes the truth is all you get worst day a dog came in the barroom miss her anyway take a long look a nail won t fix a broken heart identified detained and inspected planxty del zamora dirty feddy johnson there i thought i saw you once again i had to leave a friend behind ,1996
