tid,artist,category,genre,id,title,tracks,year
5322,various artists,rock,,105538,the rock collection guitar rock 1,love sculpture sabre dance derek and the dominoes bell bottom blues rainbow all night long the band jemima surrender the faces memphis toto holyanna santana everything s coming our way lou raed and the velvet underground i m waiting for the man the allman brothers jessica elvin bishop fooled around and fell in love joe walsh over and over stray cats she s sexy and 17 ,
5324,andre gagnon,rock,instrumental,105540,noel,have yourself a merry little christmas bel astre que j adore noel trois anges venez pasteur petit papa noel la ronde des bergers the christmas song chestnuts roasting an open fire la vierge a la creche o little town of bethlehem little altar boy sainte nuit jesus dans son berceau ,2000
5325,jessica andrews,rock,rock,105541,irresistible,irresistible a little bit forever in your eyes there you were what s its gonna be when you told me you loved me hot like fire imagination to fall in love again for your love i never his eye is on the sparrow ,
5326,vaughn,rock,hard rock,105542,forever live,bad water rescue me million miles of road is that all there is wings fly away haunted last sunset was there a moment sail away forever young ,2001
5327,anders glenmark,rock,rock,105544,alla dessa bilder,lust och vã lbehag pã din sida lã t det komma ut igenom mitt skinn alla dessa bilder saknar mysterium lã ng vã g tillbaka kalender vã ndarliv kom karavaner sommarklã nning data track ,2002
5328,steve thomson,rock,,105545,steve thomson,intro don t turn me away you ve got a hold on my heart forever my love walk on the children hold the answer i want you everybody is crazy love of money driving in america i m on my way all through the night ,
5329,jim diamond,rock,pop,105547,double crossed,double crossed i sleep alone at night after the fire i should have known better stumblin over remember i love you new generation co operation she is woman i m yours caledonia ,
5330,deep purple,rock,hard rock,105550,bananas,house of pain sun goes down haunted razzle dazzle silver tongue walk on picture of innocence i got your number never a word bananas doing it tonight contact lost ,2003
5331,toshi kubota,rock,r b,105551,nothing but your love,nothing but your love masquerade never turn back featuring pras body bounce someday till she comes pu pu nothing but your love interlude sha ba da bu doo go with the flow camus celli mix shame i just can t get enough it s over gently ,2000
5332,per gessle,rock,,105553,the world according to gessle,stupid do you wanna be my baby saturday kix i want you to know reporter b any 1 u wanna b wish you the best elvis in germany let s celebrate t t t take it i ll be alright there is my baby lay down your arms ,
5333,emotional joystick,rock,electronic,105554,bellicose pacific promo pre release ,eight march hollow square muddy and sloppy next time patch32 wax and platter disfunked rotterdam the remington hardcore 1 moniker emporium ignite majik johnson ,2002
5336,strauss,rock,rock,105557,social insecurities,billy she s holding out reach out when i m not with you not gonna cry anymore she s leaving home dull no more instr dream of a minor clown faces images pigs are so intelligent i wanna change hold on to me tonight when the night closes in ,
5337,tumbleweed,rock,rock,105558,galactaphonic,hang around tv genocide this ll be the end of me medicine nothin to do with the weather armchair ride listless and satisfied feed the river freakiest thing circus sideshow jupiter gyroscope pocket veto ,
5338,deejay punk roc,rock,rock,105559,thrift store classics cd two ,all you ladies mantronix remix the world is my ashtray j walk remix my beatbox original version my beatbox big audio dynamite remix blow my mind montana chromeboy remix brooklyn style original version one more bump roger sanchez remix cheated lost mix busted speaker mental blox remix knock em all the way out mr 50 remix rockin it featuring onyx ,
5339,scorpions,rock,rock,105560,the back to black collection,dark lady in trance life s like a river top of the bill living and dying robot man evening wind sun in my hand longing for fire night lights speedy s coming they need a million drifting sun ,2000
5340,skillet,rock,,105561,alien youth,alien youth vapor earth invasion you are my home eating me away kill me heal me the thirst is taking over one real thing stronger rippin me off will you be there come my way ,
5341,rush,rock,rock,105562,test for echo,test for echo driven half the world the color of right time and motion totem dog years virtuality resist limbo carve away the stone ,1996
5342,various artists,rock,soul,105564,soul d together vol 4,walking in rhythm i ll give my love take u to the top taking it as it comes tell me to stay reach out your hand baby i know nothing like this call me straight from the heart throw her love peaceful ,
5343,gladys knight,rock,soul,105566,good woman,men meet me in the middle this is love where would i be superwoman featuring dionne warwick and patti labelle give me a chance duet featuring david peaston good woman if you only knew mr love waiting on you in this life ,1991
5344,renaud,rock,,105568,paris provinces cd2,la chanson du loubard dã s que le vent soufflera la teigne marche ã l ombre dã serteur socialiste morts les enfants il pleut je suis un voyou marchand de cailloux mon amoureux le pot pourri hexagone ,
5345,mixed kiwis,rock,rock,105570,nature best cd2,weather with you crowded house blue smoke pixi williams the ruru karaitiana quartet dance all around the world blerta lydia furpatrol blue lady hello sailor drive bic runga chains dlt feat che fu glad i m not a kennedy shona laing i hope i never split enz tears the crocodiles be mine tonight th dudes i see red split enz beside you dave dobbyn home again shihad ,2001
5346,the rolling stones,rock,rock,105571,just another gig,respectable all down the line miss you lies beast of burden shattered faraway eyes tumbling dice sweet little sixteen jumpin jack flash ,
5347,cream,rock,,105572,wheels of fire disk 1 ,white room sitting on top of the world passing the time long version as you said pressed rat warthog politician those were the days born under a bad sign deserted cities of the heart anyone for tennis 11 12 13 ,
5349,king crimson,rock,progressive rock,105574,projekct three masque,masque 1 masque 2 masque 3 masque 4 masque 5 masque 6 masque 7 masque 8 masque 9 masque 10 masque 11 masque 12 masque 13 ,1999
5350,waterboys,rock,alt rock,105575,fisherman s blues,fisherman s blues we will not be lovers strange boat world party sweet thing jimmy hickey s waltz and a bang on the ear has anybody here seen hank when will we be married when ye go away dunford s fancy the stolen child this land is your land ,1988
5351,julieta venegas,rock,,105576,bueninvento,fe hoy no quiero casa abandonada enero y abril voluntad salvavidas siempre en me mente flor todo inventamos bueninvento seria feliz otro sol instantanea sueno de sombras ,
5353,anesthesia,rock,,105578,eye for an eye,fire will freeze through the fire behind the mask let s make the noise dream fear of death empty words the end m f no way jerk the only way below friend of mine ,
5354,various,rock,,105579,bat head soup tribute to ozzy,mr crowley over the mountain desire crazy train goodbye to romance hellraiser shot in the dark children of the grave paranoid suicide solution i don t know ,
5355,rebel train,rock,,105580,laying tracks,rebel train troubled water burnin mississippi everything s ok jesus saves breakin bread keep on walkin daddy midnight rider gregg allman memphis tn i knew that music is all we need outro ,
5356,billy joel,rock,,105581,greatest hits volume ii 1978 85 ,my life big shot you may be right it s still rock and roll to me don t ask me why she s got a way pressure allentown goodnight saigon tell her about it uptown girl the longest time you re only human second wind the night is still young ,
5357,the racketeers,rock,rock,105582,long time gone,woke up monday morning hard times million miles away bad luck charm slow down time rumors down town walk a mile in my shoes midsumer s eve i never knew when the sky comes tumbling down don t depend on me ,1999
5358,liza,rock,easy listening,105583,andra sinnen,ã lska dig lev kã rlek lev sã lã ngesen dansa gã r nu ge inte upp pã rlan dunkel tid av hã st andra sinnen tempel lever idag kallelsen ,1995
5359,wishbone ash,rock,classic rock,105584,just testing,living proof haunting me insomnia helpless pay the price new rising star master of disguise life line come on fast johnny blowin free live helpless live ,1980
5360,ã ã â³ ã ã ã ã ãª,rock,pop,105585,ã ã ã ã ã ã²ã âº,ã ã ã ã ã ã²ã âº ã ãªã ã ã ã ã ãªã ã ã ã ã³ã ã ã ã ã ã ã ã ãªã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ãªã ã ã ã ã ã ã ã ã³ã ã ã ã ã ã â³ã ã³ã ã ã ã ã ã ã²ã ã¾ã ã¼ ã ã ã ãªã ã ã ã ã ãªã ã ã ã ã ã ã ã²ã ã ã ã ã ã ã²ã âº ã ãªã³ã ã²ã ã ã ã ã ã ã ã â³ã ã â³ã ã ã ã ã ã ã ã ã²ã ã ã ã ã ã ã²ã ,2002
5361,flash cadillac,rock,,105586,a night at the symphony,keepers of the flame shake rattle and roll medley jailhouse rock pretty woman when a man loves a woman later than midnight whiter shade of pale night train hold on i m coming my girl higher and higher shout ,
5362,distance,rock,rock,105587,under the one sky 1989,no way out leave it up to you speech of angels as you turn away give it up under the one sky rescue me looking over your shoulder everytime i stand up softly speak stand up i hear you ,1989
5363,garlic,rock,alternative,105588,the murky world of seats,animals wheel set courgette all in the name of fun pig slave to the summer son drink induced conversations doorstop nominees right lines grey bear little wreckage not over yet our generation ,2002
5364,black sorrows,rock,,105589,the great black sorrows cd2,never let me go chained to the wheel the crack up better times lucky charm last one standing for ya kiss the motherlode angel street small changes house of light biggest little show in town radio was king i m a stranger ,
5365,various,rock,pop funk,105590,the best of motown 1980 s volume 1,diana ross i m coming out single mix the temptations treat her like a lady mary jane girls in my house rick james give it to me baby debarge rhythm of the night soundtrack mix commodores nightshift 12 inch club mix smokey robinson being with you michael jackson farewell my summer love rockwell somebody s watching me dazz band let it whip dennis edwards ft seidah garrett don t look any further jermaine jackson let s get serious ,2002
5366,billy ocean,rock,,105591,greatest hits,when the going gets tough the tough get going licence to chill caribbean queen no more love on the run there ll be sad songs to make you cry loverboy suddenly get outta my dreams get into my car love zone here s to you i sleep much better in someone else s bed the colour of love calypso crazy mystery lady ,
5368,the robbie mcintosh band,rock,rock,105593,emotional bends,scarecrow joe and me hang me on the line emotional bends roll away cactus juice homesteaders oh judy good punchline simple thing cheque book and pen dadi ,1999
5369,bone thugs n harmony,rock,rap,105594,the collection vol 2,c land i a don t hate on me thug luv hook it up 2 glocks u neek s remix look into my eyes atlantis remix all good explicit weedman frontline warrior change the world featuring big b u neek s remix can t give it up rock remix ghetto cowboy sleepwalkers ,2001
5370,chinchilla,rock,metal,105595,madtropolis,the arise of madtropolis our destiny a dance with the devil when the sand darkens the sun entire world satellite heavy metal headless fools turn around the magic table money rules everything battle of the world madtropilis he fall of madtropolis ,2003
5372,merfen orange,rock,hip hop,105597,amapparat,nid daheim vespa negliger hã nger munkle mars khab el sahlad strom rageete ellboge nudlsup brei buimmu aei bonus track ,2000
5373,curve,rock,rock,105598,pubic fruit,ten little girls i speak your every word blindfold no escape from heaven coast is clear the colour hurts frozen zoo clipped die like a dog galaxy cherry fant accompli ,
5374,various,rock,jpop,105599,90 s best hit songs perfect collection disc 2,ã â ã â šã â ã â â ã ã â ã â²â joe s project ã æ â ã æ â ã æ âªã æ â¼ invoice ã ëœâ ã â ã â â ã â ã â²â ã â i m proud ã â ã å½å ã å â ¹ã â¾å½ baby baby baby dos ã â šã â ã â ã â ã â ã â šâ ã â šå ã å ã â â šã â ã â ã å ã å ã â¾ ã â â ã ã âªã â â ã ëœâ ã â³â ã â â¹ã â â¾ã â¹æ neofilia ã â ëœã â â ¹ã â ã â ë yes i do ã â â³ã â â ã ë â ã â â with big horns bee ã æ ã æ â ã æ ã â šâ¹ deeps baby moon ã â â ã â ã â â ã â¼â ã å â summer rain ã å â ã â ã â â ã â â pure snow ã â½ ã â â ã å â ã â šâ ã â ã â ,2000
5375,feel,rock,,105600,stay where you are ,don t bring me down low she s leaving having a bavy burgos sun phone call watch this world six don t cry end of the century waiting for the day save me better day ,
5376,rosebud,rock,rock altern,105601,lost garden,the velvet the steel jive to the moon a ghost in your head bearby the willows across the seas overload wonderfull world love love love lost garden pretty girl lucy in the sky back to paradise ,1999
5377,various,rock,,105602,the beavis and butt head experience,i hate myself and want to die looking down the barrel of a gun come to butt head 99 ways to die bounce deuces are wild i am hell poetry and prose monsta mack search and destroy mental i got you babe ,
5378,ryuichi sakamoto,rock,,105603,beauty,you do me edited version calling from tokyo rose asadoya yunta futique amore we love you remix diabaram a pile of time romance chinsagu nohana data track ,
5379,phil keaggy,rock,,105604,beyond nature,in the light of common day county down symphonic dance addison s walk i feel the winds of god today fare thee well fragile forest brother jack as warm as tears a place of springs in the light of common day reprise when night falls ,
5380,tata bojs,rock,rock,105605,biorytmy,namesicna vlezla b m o black moving object tanecnice dubova psychoza snova attention aux hommes casova vozejcek stastnejsi shower girl ruzova armada ,2002
5381,behemoth,rock,metal,105608,pandemonic incantations,diableria the great introduction the thousand plagues i witness satan s sword i have become in thy pandemonium driven by the five winged star the past is like a funeral the entrance to the spheres of mars with spell of inferno chwaâ³a mordercom wojciecha the thousand plagues i witness live satan s sword i have become live from the pagan vastlands live driven by the five winged star live ,
5382,marshall law,rock,,105609,warning from history,foregathering victory at last locked and loaded remembered forever harbinger blood on blood crucified march of history pray for deliverance god king retreat storming to power bonus track ,
5383,darkend,rock,gothic rock,105610,the gothic rock compilation vol 2 cd 2 ,corpus delecti broken emma conquest bang you re dead die laughing cascades manuskript knives faithful dawn caress funhouse forgive and forget excession years to come judith saharaseas sensorium my life all living fear stranger to none spear of density prison planet saints of eden you lie passion play name no names ,1998
5384,cult,rock,rock,105611,the cult,gone coming down drug tongue real grrrl black sun naturally high joy star sacred life be free universal you emperor s new horse saints are down ,1994
5385,lenny kravitz,rock,rock,105612,born to be a gypsy,flower child my flash on you blues for sister someone mr cab driver be my precious love if six was nine does anybody out there even care let love rule always on the run are you gonna go my way no expectations ,
5387,the bluetones,rock,britpop,105614,return to the last chance saloon,tone blooze unpainted arizona solomon bites the worm u t a 4 day weekend sleazy bed track if the jub jub bird sky will fall ames down at the reservoir heard you were dead broken starr ,1998
5388,def leppard,rock,rock,105615,hysteria,women rocket animal love bites pour some sugar on me armageddon it gods of war don t shoot shotgun run riot hysteria excitable love and affection ,1987
5389,the rolling stones,rock,rock,105616,bridges to babylon,flip the switch anybody seen my baby low down already over me gunface you don t have to mean it out of control saint of me might as well get juiced always suffering too tight thief in the night how can i stop ,1997
5390,various artists,rock,soul,105617,love soul classics,barry white i ve got so much to give new edition can you stand the rain ready for the world love you down atlantic starr send for me rick james teena marie fire desire marvin gaye distant lover live rufus chaka khan sweet thing onve way al hudson lady you are l t d we both deserve each other s love the dramatics be my girl stephanie mills feel the fire the temptations firefly ,2000
5391,various,rock,visions,105618,visions all areas vol 18,the beta band squares the flaming sideburns loose my soul built to spill trimmed and burning fantomas rosemarie s baby the pattern breakfast embrace it s gonna take time pain in the ass get away powderfinger like a dog seesaw angus young the fyredogs suicaria four sided cube anymore nicon into oblivion n e r d at the drive in videos lapdance invalid litter dept ,2001
5392,u2,rock,rock,105619,zootopia hottest ticket in rock cd1,intro zoo station the fly even better than the real thing mysterious ways one inc unchained melody until the end of the world new year s day numb the edge u2 tryin to throw your arms around the world angel of harlem when love comes to town stay farewell so close ,1993
5394,guns n roses,rock,rock,105621,the best of,knock on heavens door sweet child o mine patience dont cry november rain since i don t have you paradise city so fine civil war you re crazy on in a million used to love her ,2000
5395,gary moore,rock,,105622,a different beat,go on home lost in your love worry no more fire surrender house full of blues bring my baby back can t help myself fatboy we want love can t help myself surrender ,
5396,pentagram,rock,metal,105623,trail blazer,secret missile livin on lies trail blazer vita es morte fly forever time bomb over the line the planet brain on the wall no one wins the fight vita es morte live powerstage live ,
5398,rick wakeman,rock,easy listening,105625,visions of paradise,fantasy peace of mind innermost thoughts vision of light higher planes astral traveller dream on thought waves drifting patterns future memories levitation moondreams ,1996
5399,westing house,rock,,105626,fundamental,surprise fundamental semblance of joy part i semblance of joy part ii dear gorilla wound cycle moon universe l histoire shout that s all make believe flowers ,
5400,various,rock,heavy metal,105627,the finest of hard rock vol 1 disc 2 2 ,magnum kingdom of madness judas priest diamonds rust mama s boys rescue me nazareth claim to fame phantom blue never too late english steel she goes down mud slick manhunt soho 69 no more promises phenomena dance with the devil annihilator phoenix rising axel rudi pell tearin s out my heart sic vikki her body compliments the beat krokus electric man steeler underciver animal jeff paris lucky this time ,
5401,yolandita monge,rock,,105628,en vivo,mala sangre no podran conmigo me dijeron medley del ayer como puedes celos como lluvia de los cielos medley vivencias sobrevivire me sorprendio la luna medley los amores susususubir ,
5402,genesis,rock,progressive rock,105629,and then there were b sides disc one ,it s yourself match of the day pigeons inside and out vancouver the day the light went out evidence of autumn open door submarine naminanu paperlate you might recall me and virgil mama work in progress ,2003
5403,ruben blades,rock,alternative,105632,lo mejor de,tiburon pedro navaja decisiones ligia elena el padre antonio dime plastico ganas te estan buscando plantacion adentro maestra vida ,2000
5404,tabitha s secret,rock,rock,105633,don t play with matches,3 a m forever december here comes horses paint me blue dear joan high unkind jesus was an alien tired swing 3 a m forever december ,1997
5406,ltj bukem presents,rock,,105635,logical progression level 1 disk a,demons theme ltj bukem sonic winds seba lo tek music ltj bukem one only pfm bringing me down aquarius tayla rainfall ltj bukem vocal tune peshay coolin out ltj bukem western pfm mc conrad horizons ltj bukem ,
5407,geoffrey downes new dance orch ,rock,,105636,the light program,prophecy mountain majesty softly funkrati megalyth french daybreak steam surfin polar seapeace stellar spring bouree merrydown jigtime jethro finale ice dance shooters i chopstik synthcry bazaar indosax shooters ii groundfunk geoffunk stevie curryclub safari redrap regiman ,
5409,the juke box collection,rock,,105638,disk 2,get a job little star tequila secretly we belong together mary lou donna i love you so la bamba sorry i ran all the way home shout parts 1 2 fannie mae tonight s the night the sky is crying you talk too much do the mashed potatoes part 1 all in my mind mama said angel baby ya ya i like it like that daddy s home that s it i quit i m movin on peppermint twist do re mi big john something s got a hold on me v a c a t i o jn hey let s twist ,
5410,roger waters,rock,rock,105639,amused to death,the ballad of bill hubbard what god wants part i perfect sense part i perfect sense part ii the bravery of being out of range late home tonight part i late home tonight part ii too much rope what god wants part ii what god wants part iii watching tv three wishes it s a miracle amused to death ,1992
5411,florida funktopia,rock,techno,105640,episode one,spacemen abduction keith mackenzie float raz everybody move fixx luv a club huda hudia one funky fresh dj kromozone project fanasty dj really lost remix raz do it kinda funky sharaz this is how it should be done dj boom boom remix keibot danny c pyromaniac r fresh infiniti reactivate robin fox i see stars fiori if i dj dmc remix ,2000
5412,soma,rock,rock,105641,hollow earth,soil theme soma romanz sleepwalker nightsoil corporate anthem part 1 god sends the meat and the devil cooks corporate anthem part 2 dark koma the subterranean the black lodge soma romanz nowhere nothin fuck up hollow earth ,
5413,tori amos,rock,,105642,rhapsody in pink disc 2,cornflake girl tear in your hand winter song for eric flying dutchman edinburgh scotland 28 feb 94 mother eugene oregon 30 aug 92 bells for her glascow scotland 27 feb 94 little earthquakes eugene oregon 30 aug 94 upside down eugene oregon 30 aug 94 a case of you los angeles california 22 mar 94 china newcastle england feb 94 god los angeles california feb 94 icicle los angeles california mar 94 baker baker los angeles california feb 94 ,
5415,stevie nicks,rock,,105644,cloaks and daggers,outside the rain dreams talk to me i need to know band introduction no spoken word beauty and the beast leather and lace i can t wait stand back stop dragging my heart around how still my love edge of seventeen ,
5416,dj sonic,rock,electronic,105645,zig zag,data track not playable perception fire gulabi soft e in deep the game mystic forest transfert sinyus turn this record to the other side ,1995
5417,winterland nights,rock,,105646,bruce springsteen,intro santa claus is coming to town the fever fire candy s room because the night point blank mone preacher s daughter she s the one backstreets rosalita come out tonight ,
5420,the briefs,rock,punk rock,105649,off the charts,outer space doesn t care about you looking through gary glitters eyes ain t it the truth piss on the youth tear it in two we americans who made you so smart 22nd century man ouch ouch ouch like a heart attack she s abrasive love and ulcers ,2003
5421,surf report,rock,,105650,inferno,surfonica tsunami rex wrist rocket the flash cmb freakaholic ii persuasion stick green horizons barnburners crowbar the trooper ,
5422,verka serdyuchka alla pugacheva maxim galkin,rock,pop,105651,za dvumya zaitsami,prolog maksim galkin dar verka serdyuchka alla pugacheva ssora alla pugacheva pridannoe maksim galkin tebe tema man yaka alla pugacheva hochetsya verka serdyuchka gulyanka alla pugacheva otdihai alla pugacheva hvatit mechtat verka serdyuchka alla pugacheva maksim galkin ol ga sumskaya anatoliy d yachenko novogodnyaya epilog ,2003
5423,the lords,rock,,105652,the best of,gloryland have a drink on me good side of june poison ivy poor boy shakin all over john brown s body four o clock in new york good time music people world greensleeves que sera ,
5425,johnny horton,rock,rock,105654,greatest hits,north to alaska whispering pines johnny reb the mansion you stole i m ready if you re willing when it s springtime in alaska the battle of new orleans all for the love of a girl sink the bismarck comanche jim bridger johnny freedom ,
5426,bo diddley,rock,r b,105655,say man,say man i m a man diddley daddy pretty thing crackin up bo diddley road runner you can t judge a book by the cover bring it to jerome cops and robbers dearest darling hey bo diddley ,1991
5427,collections,rock,rock,105656,history of rock volume 8,randy the rainbows denise randy the rainbows do you believe in magic lovin spoonful this time troy shondell she d rather be with me turtles double shot of my baby s love swingin medallions long lonely nights lee andrews and the hearts love makes the world go round deon jackson dion and the belmonts where or when dion and the belmonts mission bell donnie brooks i remember you frank ifield simon says 1910 fruitgum company diamonds and pearls paradons liar liar castaways stranger on the shore mr acker bilk ,
5428,the mobile mob freakshow,rock,,105657,deathtrip 2000 promo ,deathtrip japanese electric voodoo necroplasm chaos and beyond house of the screaming virgins spider baby domination del diablo 66 fucking freak f t w we are the bloody bastards whiplash and leatherdome graverobbing necrofucking freak neochrist septic voodooland bondage ,
5429,carol,rock,rock,105658,ã æ â ã â šâ ã æ â³ã â šâ ã æ â¼ã æ â ã æ â ã æ â³ã â šâ ã æ â¼ã æ â ã æ â ã â šâ ã æ â œã æ â¼,ã æ â ã â šâ ã æ â³ã â šâ ã æ â¼ã æ â ã æ â ã æ â³ã â šâ ã æ â¼ã æ â ã æ â ã â šâ ã æ â œã æ â¼ ã â å½ã â žã â šã â ã â ëœ ã æ â ã æ â ã â šâ ã æ â ã â šâ ã æ â ã æ â³ã æ â ã â šâ ã æ â¼ã æ â³ ã â šâ³ã æ â¼ã æ â ã æ â¼ã æ â ã â šâ ã æ â ã æ æ ã æ â ã â ã â â³ã â ã â ëœ ã â ¹ã â ã â šâ ¹ã â â ã âºå ã âºâºã â ã â ã â žâ ºã â ã â ã â³ ã æ ã æ â ¹ã æ â¼ã æ â ã â šâ ã æ â³ã â šâ ã â šâ ã æ â ã â žã â ã â ã â ã æ â ã æ â¼ã æ âªã æ â³ ã â½â¼ã â â³ã â ã â½â¼ã â ã â šâ šã â ã æ å ã â šâ¹ã â šâ ã æ â¼ã æ â ã â šâ ã æ â ã â šâ½ã æ â³ 0ã â â š5ã ë â ã â ã å â ã âµâ šã ë â ã â å ,
5430,mario castro neves samba s a ,rock,latin,105659,mario castro neves samba s a ,candomble yearning lovers nana de brincadeira bye bye blackbird e nada mais keep talking vem balancar once more morte de um deus de sal ta por fora corcovado costa brava rasa morena estrada do sol ,
5431,holsteiner jungs,rock,progressive rock,105660,hass im gesicht,blut und bier kein zurã¼ck wenn der hammer fã llt wir sind jung hass im gesicht ausenseiter wir sind keine helden war es das wert die alte garde punk ist tot wir hassen dich fã¼r wes ,
5432,second string,rock,punk rock,105661,call it what you want,opener unconditional oceanside surprise anticipation chuck taylor leaving eugene beer 30 call it what you want everyone one more year roadtrip afraid acoustic ,2001
5434,various,rock,,105664,13 of the best doo wop love songs,i only have eyes for you the flamingos sincerely the moonglows in the still of the nite the five satins earth angel the penguins oh what a night the dells those oldies but goodies remind me of you little ceasar the roma ns dedicated to the one i love the shirelles this i swear the skyliners silhouettes the rays the way you look tonight the jaguars 16 candles the crests daddy s home shep the limelites smoke gets in your eyes the platters ,
5435,guitar wolf,rock,rock,105665,jet generation,jet generation fujiyama attack kaminari one jet version kung fu ramone teenage u f o cosmic space girl roaring blood gakulan rider refrigerator zero shimane slim cyborg kids summertime blues can nana fever jet version ,
5436,various,rock,death metal,105666,big band boogie,glenn miller orchestra chattanooga choo choo benny goodman jersey bounce count basie jumpin at the woodside woody herman blowin up a storm artie shaw la paloma duke ellington stardust tommy dorsey opus one glenn miller orchestra tuxedo junction jimmy dorsey sophisticated swing glenn miller orchestra in the mood duke ellington how high the moon count basie one o clock jump ,1902
5437,carpenters,rock,,105667,ticket to ride,invocation your wonderful parade someday get together all of my life turn away ticket to ride don t be afraid what s the use all i can do eve nowadays clancy can t even sing benedictation ,
5439,the dcb band,rock,hardcore,105669,came in a limo left in a hearse,heart of mine the butcher the crack attack meat on the table mens night out filth don t cross that bridge 20 beers later ethnic six pack bun in the oven old school ,2001
5440,javier solã s,rock,latin,105670,grandes exitos,escã ndalo esclavo y amo y el loco luz y sombra adelante media vuelta sombras amanecã en tus brazos sigamos pecando una limosna se te olvida entrega total gracias ,
5441,luicy,rock,ballad,105672,blue lagune,ciao ciao bella angela ã ffne dein herz schau doch nach vorn schã ne ballerina blue lagune immer nur du ein abend zu zweit wã¼nsch dir was i glaub an di mit der liebe kommt komm zu mir heut nacht glaub an dein ziel ,1996
5443,coastal flooding,rock,,105674,not yet a threat,coastal flooding coastal flooding and she was talking heads beds are burning midnight oil change your mind sugar brendon is a fish coastal flooding losing my religion r e m leaving ithaca coastal flooding lucky ball and chain they might be giants me and julio down by the school yard paul simon tides coastal flooding that thing you do the wonders the sun they might be giants ,
5444,the leroi brothers,rock,rock,105675,viva leroi,travelin man angeline public enemy number one fool in paradise hip hip baby zombie rumble niki hoeky mambo leroi telephone port arthur rock n roll child sweet thing the wishing well carry on ,
5445,ashes to ashes,rock,,105676,re incarbonated,wear you out job re incarbonated bag sinners cannibal diet dick edwards cow 3 bd i will make you mine second half 97 mystery 97 tp ,
5448,ã â â ã â â ¹ã â ã æ å½,rock,r b,105679,big wave,the theme from big wave jody only with you magic ways your eyes l love youã â â part girls on the beach please let me wonder darlin guess l m dumb this could be the night l love youã â â part ,
5449,the english beat,rock,ska,105680,wha ppen,doors of your heart all out to get you monkey murders i am your flag french toast soleil trop chaud drowning dream home in new zealand walk away over and over cheated get a job the limits we set ,1981
5450,filet of soul,rock,funk,105681,incommunicado,away copperpot point of view gravity these times lower me about the rain filet of soul sebastian pov reprise broken mirror freight train ,1998
5451,various artists,rock,,105682,soul hits of the 70s,rock the boat the hues corporation rock your baby george mccrae hollywood singing kool the gang love s theme the love unlimited orchestra sideshow blue magic hurts so good millie jackson finally got myself together i m a changed man the impressions tell me something good rufus hang on in there baby johnny bristol nothing from nothing billy preston do it till you re satisfied b t express everlasting love carl carlton ,
5452,sons of angels,rock,hard rock,105683,thrill of the feel,the star spangled banner dangerous ground into the wind fill it up revvin up rush into the crazy world in the lead watch me fly on the road again fuel me when the sun goes down all the way open your heart bonus track ,2000
5453,the busy signals,rock,,105684,pretend hits,the new you buckle down the freeway all the young designers attention please she s got soul hyper reality check we still give a fuck fresh like clear gel keep busy busy busy busy tomorrow s ways today ,
5456,john bottomley,rock,,105688,blackberry,the river you lose and you gain long way to go she is mine klee wyck brother to the sea spirit of love saint psalm fly with your shadow battle of the trees a candle in the dark ,
5457,the beta band,rock,other,105689,heroes to zeros,assessment space lion thief easy wonderful troubles out side space beatle rhododendron liquid bird simple pure for ,2004
5458,queen,rock,rock,105690,rock in japan disc 1 ,tear it up tie your mother down under pressure somebody to love killer queen seven seas of rhye keep yourself alive liar instrumental inferno it s a hard life dragon attack now i m here is this the world we created ,1985
5459,lohmann ulf,rock,ambient,105691,because before,because before 01 because before 02 because before 03 because before 04 because before 05 because before 06 because before 07 because before 08 because before 09 because before 10 because before 11 ,2001
5460,alex fox,rock,latin,105692,malaguena,those were the days the godfather nosotros piel canela samba pa ti never on sunday granada malaguena juegos prohibidos la cumparsita corcovado recuerdos de la alhambra zorba ,1996
5461,herman brood,rock,rock,105693,ciao monkey,young dance on pumpin i hate myself hold on tight to who do you belong rain all of me so long your body s here take me off the cross saddle my horse when i get home ,2001
5462,various hits ãœber 30 cd3,rock,,105694,various hits ãœber 30 cd3,extrabreit flieger grã¼ãÿ mir die sonne nena irgendwie irgendwo irgendwann guildo horn und die othopã dischen strã¼mpfe guildo hat euch lieb die prinzen du muãÿt ein schwein sein wolfgang petry wahnsinn purple schulz verliebte jungs illegal 2001 alles aus liebe markus ich will spaãÿ falco rock me amadeus fury in the slaughterhouse time to wonder modern talking cheri cheri lady opus life is life ,
5463,x3 super gang,rock,pop,105695,x3 super gang,ãƒã â ã ã ã â½ã â¹ã â ã ãƒã ã ã â ã ã ã ã â ã â ã ã âªã ã ã â ã â¹ã ã ã â ã â ã ã ã ãšã â â â¹ãšã â â ã â³ sweet â ã ã ã ã ã ã ã â¹ã â¹ã â¹ã â ã ã â ã â¹ã ã â ã âºã ã ã â½ã â¹ã â ã ãƒã ã ã â ã ã ã minus1 â ã ã ã ã ã ã ã minus1 ,1997
5464,graham coxon,rock,alt rock,105696,the golden d,jamie thomas the fear satan i gatan fame and fortune my idea of hell lake fags and failure leave me alone keep hope alive oochy woochy that s when i reach for my revolver don t think about always ,2000
5465,adriangale,rock,hard rock,105697,re program,still burning closer heartbreak guaranteed if over said n done runaway heartgames 41394 part of me heather please no more chances ,2002
