tid,artist,category,genre,id,title,tracks,year
3912,various,misc,ghazals,104047,ghazals to remember,hamari sanson mein noorjehan haq wafa ka ghulam ali pehle pehal tere mehdi hassan jab bahar aai shaukat ali saqi sharab de de munni begam gulshan ki baharon musarrat ali sawa tere maikhane mein masud malik meri tarah sar e mehfil maar hi daal mujhe munni begam dil gaya tum ne liya noorjehan woh haal e dil nashin ghulam ali aankhen aankhen masud malik tumhen dil hin din mehdi hasan ,
3913,slam jr ,misc,,104048,house matic club hits,huff herb feeling good house groove i take d menance deep menace the funkjunkeez get funk les indiscretes without you armand van helden egiptian magician the happy human blow your own manjar the creator continental trash everydrumbeat alex tommyboy hot wet s i l windows 98 silvio ecomo woodworks jesus loves you feat boy george generations of love ,
3914,various,misc,,104049,areacode cd2,tobias schmidt leech paul brtschitsch andrã galluzzi taxi electronic home entertainment imperial guard parallel 9 technique sven vã th harlequin the beauty and the beast original9 der dritte raum mechanoid source experience synaesthesia throbeck amorphgeocrime trysynergie speed jack tangents raygun hubschrauber joey beltram start it up richard bartz blunted ,
3919,various artists,misc,,104054,chicago dj classics volume 4,i m so hot for you bobby o pop goes my love freeze cuba gibson brothers don t go yaz passion flirts wake up stop i like you phyllis nelson in my house mary jane girls babe were gonna love tonight lime sidewalk talk modonna crucified army of lovers pump up the volume m a r r s calling all boys flirts angel eyes lime ,
3920,the future sound of london,misc,,104055,cascade lifeforms paths 1 7 2 cds , cascade part 1 cascade part 2 cascade part 3 cascade part 4 cascade part 5 shortform lifeforms path 1 lifeforms path 2 lifeforms path 3 lifeforms path 4 lifeforms path 5 lifeforms path 6 lifeforms path 7 ,
3921,various artists,misc,dance,104056,30 goue sokkie treffers 3,westend evergreen pop dance remix corazon hero dance mix die campbells cherio party medley cherio die campbells cherio party medley wild thing die campbells cherio party medley doo wah diddy diddy house cowboys country roads kurt darren daar s n lied in my hart shooter ramp the logical song dj euro drowning dance mix sexy dj can t get you out of my head dj euro i m a believer pop radio mix kurt patricia vir altyd in jou drome kenny rodgers unchained melody dance dã mor euro sokkie keurspel queen of hearts dance dã mor euro sokkie keurspel you re my heart you re my soul dance dã mor euro sokkie keurspel you want love maria maria nicholis queen of my heart bellamy brothers lonely planet die campbells day o island in the sun blackie swart anna die bokjollers sokkiejol medley clap your hands and stamp your fee t die bokjollers sokkiejol medley jy s my na na na die bokjollers sokkiejol medley ou ryperd boere dance mix priscilla talbot kom sãª jy s lief vir my die hantam boereorkes vuurwarm boere keurspel warmvat vastrap die hantam boereorkes vuurwarm boere keurspel warmpatat die hantam boereorkes vuurwarm boere keurspel olie kolonie the diamonds boyband medley if you come back the diamonds boyband medley show me the meaning of being lonely the diamonds boyband medley this i promise you ,2002
3923,mireille mathieu,misc,other,104058,mireille mathieu chante piaf,la vie en rose la foule sous ie ciel de paris mon dieu lâ homme a la moto exodus padam padam lâ hymne a lã mour mon manege a moi jezebel lã ccordeoniste milord non je ne regrette rien data ,
3928,varios,misc,dance,104063,cantaditas cd2,la luna kisses of fire lasgo something orion too feat kahtlen you and me nasara one of us thomas the promise apollo dance libra a second chance dj session one journey through the time dj sammy yanou feat do heaven herbert rhythm in love evidence feat sonia outside universe jazzberry emotion fraktal 4 the promise land ,2002
3929,parry music library,misc,,104064,energy motion,power start against the odds fight night drive on a roll sprint the challenge 1 the challenge 2 the challenge 3 the challenge 4 rock it no limit ice and fire big wheels 1 big wheels 2 big wheels 3 into the night force five hot rod sport beat high gear major mission 1 major mission 2 major mission 3 major mission 4 major mission 5 on the beat cruiser hardline good moves power shots road and track run run game plan dash positive power track speed 1 track speed 2 motomania big hitter helicop 1 helicop 2 helicop 3 helicop 4 helicop 5 helicop 6 helicop 7 helicop 8 ,
3930,various artists,misc,,104065,live,mr bungle mr bungle live 01 mr bungle live 02 mr bungle live 03 mr bungle live 04 mr bungle live 05 mr bungle live 06 mr bungle live 07 mr bungle live 08 mr bungle live 09 mr bungle live 10 mr bungle live 11 mr bungle live 12 mr bungle live 13 mr bungle live 14 ,
3931,hamilton bohannon,misc,disco,104066,the best of bohannon the rythm funk master,run it on down mr dj let s start it dance again bohannon s beat the party train truck stop keep on dancin south african man let s start the dance part i dance with your parno foot stompin music disco stomp have a good day ,2000
3932,hã rspiel,misc,other,104067,das dschungelbuch,der neue bruder die versammlung der wã lfe mowgli und die grauen affen der adler und die schlange in der verlassenen stadt die rote blume die hã¼tten der menschen der kampf mit dem tiger mowglis heimkehr lied ich wã r gern wie du lied probier s mal mit gemã¼tlichkeit ,2002
3933,various,misc,drum bass,104068,hardleaders 3 inside out,decoder turn ice minus zen formula 7 tdk step venom mystery manifest 42oad regulate untouch served chilled venus jay rolla open mind solution to sound funky funky elements secret mix basic influence still waters run deep mix served chilled airbourne feat juliette ede stark come to me feat anna karin karlsson ,1997
3934,coldcut,misc,electronic,104070,let us play,return to margin atomic moog 2000 post nuclear afterlife lounge mix more beats pieces daddy rips i up mix rubaiyat pan opticon music 4 no musicians noah s toilet space journey timber every home a prison cloned again i m wild about that thing atomic moog alternate mix ,
3935,sklavin,misc,hã rbuch,104071,nazer lewis,38 39 40 41 42 43 44 45 46 47 48 49 ,2002
3937,wobbly,misc,electronic,104073,regards,fake cueing no regards hard like duck multiple guy old dirty gled ledley losing blook dental horse floater never never die i quote your help islets of langerhans a camel for cidilla non 120 vingt regards no 15 ,2001
3938,the tone,misc,ska,104074,wide eyes and nonsense ,this is a high nine to life johnny too bad virtual punk pauline roadkill alright falling over busy being bored bloody dont think back to basics ,1999
3939,coral icab,misc,vocal,104075,concert de nadal,joia en el mon huahuanaca on aneu pastorets alla en un pessebre els anges alla a la gloria aurtxo seaskan canã o de bressol si el mon es ple de gebre es ist ein ros entsprunguen ave maria arcadelt santa nit adeste fideles el noi de la mare el desembre congelat el cant dels ocells fum fum fum ,
3940,alexandria harmonizers,misc,a cappella,104076,photographs and memories,hey look me over oh how i miss you tonight nobody s sweetheart toyland back in the old routine a place on the risers for you a gift of music one voice mood indigo new york new york american medley star spangled banner ,
3941,harding braaten,misc,,104077,melodien der freude www gerth de ,komm zu dem heiland schau ich zurueck welch ein freund ist unser jesus potpourri ja nur in der stille auf dem lamm ruht meine seele ich bete an die macht der liebe auf denn die nacht wird kommen wenn des herrn posaune schoenster herr jesu jugend fuer christus stern auf den ich schaue wenn friede mit gott ,
3942,bee gees,misc,,104078,big chance cd1,bee gees spicks and specks bee gees big chance bee gees could it be iâ m in love with you bee gees follow the wind bee gees how many birds bee gees i am the world bee gees mondayâ s rain bee gees i donâ t think itâ s funny bee gees the three kisses of love bee gees turn around and look at me bee gees how love was true bee gees the battle of blue and grwey bee gees i was a lover a leader of men ,
3943,ã â ¹ã â¾ã â žã å ã â ,misc,japanese rock,104079,ã â ã â ã â šæ ã â š ã â ã â šæ ã â ¹â š,ã â ¹march no thank you face to face 14ã â â ã â ã å å ã â ºå ã â â ã â â³ã â ã â ëœã â å ã â â ã â ã â ã â ã ã å¾ã â å ã â â ã â¹â ã â ã â ã ã â žã â šã â²ã â šâ ¹ã â ã â œ carnation ã â â ã â âªrock toy doll s ã â â³ã â æ ã â ã â â ¹ã â ã â âº ,
3944,roy orbison,misc,misc,104080,roy orbison cd2,belinda can t wait crawlin back lonesome number one i m hurting mean little mama chicken hearted claudette go go go i give up sweet dreams problem child the same street you re my baby ,
3945,sheila,misc,easy listening,104081,dans une heure 5ã me lp,dans une heure la famille pamã la tout le monde aime danser les jolies choses le jour le plus beau de l ã tã adios amor le kilt les papillons oh mon dieu qu elle est mignonne impossible n est pas franã ais la porte en bois ,1967
3946,jp5,misc,,104082,hot box,skeletonky had to leave disharmony suck it back fuzzyhead pills prevert as is dept accident prone beer drinkin maneaters chew the bait prince valium heartache ashtray she won t go ,1999
3947,deerhoof,misc,indie,104083,reveille,sound the alarm this magnificent bird will rise the eyebright bugler punch buggy valves no one fed me so i stayed our angel s ululu the last trumpeter swan top tim rubies tuning a stray holy night fever all rise frenzied handsome hello days nights in the forest hark the umpire cooper hallelujah chorus ,2002
3948,jose jose,misc,,104084,solo una mujer,solo una mujer una maã ana se agradecera pero te extraã o monologo la amante perfecta sin ella agua con sal lluvia en la tarde presiento cuidado antes ,1998
3950,graciela mauri,misc,other,104086,el cubo de donalu,aludonalu niã os como tu a mover quiero saber juegas conmigo tu imaginaciã³n mi mamã me mima soy espejo y me reflejo la playa pronto volveremos megamix de guayo tijo y piolo data ,2000
3951,various artists,misc,cult,104087,cine western,per qualche dollaro in piu por alguns dã³lares a mais gunfight at the ok corral sem lei sem alma per il gusto di uccidere pelo gosto de matar the magnificent seven os sete homens de ouro high noon matar ou morrer how the west was won a conquista do oeste johnny guitar johnny guitar one silver dollar se tu fossi bella come sei o dã³lar furado rio bravo onde comeã a o inferno the good the bad the ugly trãªs homens em conflito i giorni delltra dias de ira tha call of the faraway hills shane os brutos tambã m amam hangâ em high a marca da forã a the green leaves of summer o ã lamo ,
3952,the banned joes,misc,,104088,give r,that kind of man perfect world black coffee and cigarettes world of pain old days nuclear breakdown inst robots took my job me and my baby melvin the ameoba i wanna be sedated regular guy cool cool kids ,2000
3953,chris ledouxtcha gonna do with a cowboy ,misc,country,104089,the capitol collection 1990 2000 disc 2 whatcha gonna do with a cowboy ,call of the wild you just can t see him for the road little long haired outlaw making ends meet whatcha gonna do with a cowboy hooked on an 8 second ride i m ready if you re willing look at you girl cadillac ranch western skies the ol double diamond bonus track ,2002
3954,mike krã¼ger,misc,,104090,das taschentuch,die nummer wer banknoten nachmacht wie entsteht ein hit z b anne was da in der truhe rappelt das taschentuch ist da frau berger in einem herrenmagazin ausgezeichnet geeignet lamba hier lamba da auf m berg steht ein zwerg verdammt ich schieb dich nippel polonaise ,
3957,bezerra da silva,misc,samba,104094,ã esse aã que ã o homem,defunto cagã¼ete foi o dr delegado que disse judas traidor presepada do manã legã tima defesa ã esse aã que ã o homem o manã sã³ fez graã a jornal da pedra tua cabeca ã teu mestre o bom baiano o rei da cocada preta rabo de foguete ,2000
3958,monogram,misc,bluegrass,104095,siesta,ridin my thumb to mexico fire rain guthrie in the rain little sadie alone blue strawberry milkshake joan of arc malibu gone steamroller siesta data ,2000
3959,emmanuel donzella,misc,,104096,donzella,je penche une femme ah ouais ohe oha le gynecologue rose bonbon le mecanicien tu dors la photo le coiffeur le fruit tu es belle just an illusion ,
3960,various artists,misc,,104097,ally mcbeal a very ally christmas,vonda shepard this christmas vonda shepard 02 the man with the bag vonda shepard please come home for christmas vonda shepard silver bells vonda shepard let it snow let it snow let it snow macy gray 06 winter wonderland jane krakowski 07 run rudolph run lisa nicole carson santa claus got stuck in my chimney jane krakowski i saw mommy kissing santa claus calista flockh 10 santa baby vonda shepard have yourself a merry little christmas rober downey 12 river downey shepard 13 white christmas vonda shepard what are you doing new year s eve ,
3961,sounds of indian america,misc,,104098,plains and southwest,hopi buffalo dance jemez eagle dance ute bear dance san jaun butterfly dance zuni rain song olla maidens najaho feather dance taos belt dance pawnee ghost dance zuni doll dance quechan night hawk dance crow sun dance san carlos apache crown dance laguna turkey dance kiowa attack dance ,
3962,ãœã ã ã ãœã ã ã ã ã ã ã ã ã ãˆã ã ,misc,misc,104099,ã ã ã ã½ã ã ã ã ã ã²,ã ã ã ã½ã ã ã ã ã ã² 2 ã ã ã ã ã ã ã ãœ ã ã ã² ã ã ã ã ã ã ã ã ãÿã 3 ã ãªãžã ã ã² 4 ã ã ã ã ãœã ã ã 5 ã ã ãµ ã ã³ã¾ã ã ãµ 6 ã ã³ã ã ã ã ã ã ã ã ã ã 7 ãšã ã ã ã ã ã ã 8 ã ã ã ãÿã ã 9 ã ã ãœã ã¹ ã ã ã ã ã¹ã ã ãœ ãœã ã ãÿã ã ãšã ã ãœ 10 ã ãÿã ã ã ã³ãªã ã ãœã ã 11 ãœã ã³ãž ã ãÿã³ã ã 12 ã ãµã ãµã ã ãÿã² ã ãµã ã ã ã ã ã ã ãªã ã ã ã¼ã ã ã² ,
3964,atomic fireballs,misc,jazz,104101,torch this place,man with the hex mata hari swing sweet pussycat caviar chitlins lover lies spanish fly pango pango hit by a brick calypso king drink drank drunk flowers in the sand starve a fever ,1999
3965,los roldan,misc,unknown,104102,los roldan,gente buena palito ortega corazon valiente claribel medina yoli la gata florencia de la v laisa a mi me pasa lo mismo que usted quedarme sin ti claribel medina yoli mosquita muerta lola bertet hilda yo soy roldan facundo espinosa leo conociendote lola bertet hilda y como es el lola bertet hilda poeque yo te amo lola bertet hilda vivir sin ti lola bertet hilda yo soy roldan remix facundo espinosa leo medley la gata yo soy roldan corazon valiente conociendote ,
3966,detlev jã cker,misc,,104103,komm du kleiner racker,schritt vor schritt wir gehen in den zoo das farbenlied kleine tiere mã gen wir komm du kleiner racker himpel und pimpel unser auto will nicht fahren besucht uns mal im kindergarten ein groãÿer und ein kleiner mann pitsch und patsch das kille kitzel monster die strã¼mpfe gehã ren an die beine ich kenn ein kleines mondgesicht kuscheltierchen kuscheltierchen ,
3967,mike brady,misc,misc,104104,winners sinners,game of the gods gary ablett harrysaurus justin madden hungry for success richmond dancin dougie doug hawkins the new plugger tony lockett carey s theme wayne carey koori magic kooris he s no show pony tony shaw king of the kids kevin sheedy fullback blues jason dunstall the wild colonial boy jim stynes rap for roos paul roos only 44 possies greg williams talk s not cheap commentators up there cazaly cazaly ,
3968,porca vã ia,misc,unknown,104105,novidade velha,serenata gaitaã o cavalo tostado recorrendo os aguapãªs baile serrano conversa fiada baile campeiro laã os da falsidade sã o francisco ã terra boa fazenda da viãºva sentimento de trovador do jeito que deu ,2003
3969,various,misc,pop,104106,you can t beat wellington on a good day ,datusn violets you can t beat wellington on a good day wayne mason walking that view around thrashing marlin till tuesday desert road untamable gardening angels driftwood heart southside of bombay umbadada let s planet driving hobnail boots where the wild things are fur patrol now bill lake i wouldn t do that rodrigo brothers bang barry saunders winter sun ,
3970,ldi allstar greek band 1997,misc,,104107,traditional greek music,athina folksong medley popular song medley mustapha miserlou thessalonika hassaposerviko kokoraki belly dance aspres kordeles xipna agapi mou proto maya stin kriti kai stin mani ,
3971,judy garland,misc,showtunes,104108,the best of the decca years v1 hits ,dear mr gable you made me love you over the rainbow zing went the strings of my heart embraceable you i m nobody s baby friendship duet with johnny mercer our love affair how about you for me and my gal duet with gene kelley the boy next door the trolley song meet me in st louis louis yah ta ta yah ta ta talk talk talk duet with bing crosby on the atchison topeka and the santa fe ,1990
3972,mel torme,misc,vocal,104109,mel torme collection sampler,makin whoopee county fair mountain greenery lulu s back in town i got it bad and that ain t good nice work if you can get it too close for comfort comin home baby sunday in new york zaz turned blue big city blues christmas song ,
3973,total kredit,misc,,104110,x tra gode julehits,jesper lundgaard when you wish upon a star whte christmas shu bi 40 brã drene olsen julenat med dig keld hilda et vinterhvidt vidunderland smokie a winter s tale big fat snake christmas time again pretty pink feat lasse drevsholt happy xmas war is over goombay dance band christmas at sea beckseat boys feat ivan pedersen christmas for santa bing crosby white christmas pã slaget 12 nã sten som at tro pã engle the beatmas rockin around the christmas tree ,
3974,georges chelon,misc,chanson,104111,l enfant du liban,l enfant du liban prã lude le carnet de prevers estrella on appartient d abord comme dans un film un amour qui arrive allez ma vie peut etre que peut etre morte saison nuclã aire memoire d un amnã sique solitaire ,1989
3976,open road,misc,bluegrass,104113,cold wind,cold wind on fletcher hill hard times i ll forgive you petals in my pocket south saluda ramble francis lee how can you refuse him now some things does some things don t what a way to go who s going down to town kanesville mary sally jo ,2002
3978,the crooks,misc,revival,104116,just released,all the time in the world waiting for you let s get together sound of today hold me 1 000 faces the beat goes on you don t have to tell me i m in love me and my friends i don t love you understanding modern boys bonus track bangin my head bonus track ,2002
3979,ãƒã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ã ,misc,â ã ã ã ã ã ã ,104117,ã ã ã ã ãµã ãÿã ã²,ãœã ã ã ã ãµ ã ã ã ãœã ã ã ã ãµ ã ã ã ã ã ã ã½ ã ã³ã ã ã ã ãœã ã ã ã ã ã ã ã ã³ã ã¼ã² ã ã ãœã ã ã ã ã³ã ãÿã ã ã ã ãœã ã ã ã ã ã ã ã ã³ã ãµ ã ã½ã ã ã ã ã ã ã ã ãÿã ã ã ã ã ã³ã ã ã ã ã ã¾ ã ãžã ã ã³ã½ã ã ã ã ã ã ãµã¼ ã ã¼ã ã ã ãœã ã ãµã³ã ã ã ã ã ã ã ã ã ã ãœã ã ãƒã ãµãªã ã ãœ ã ã ãµ ã ã ãœã ã ãƒã ã ã ã ã ãœãªã ã ã ãµ ãˆã â ã ã ã ã ã ãœã ã ã ã ã ã ã ã ã ã ã ãÿã ã ã ãµ ãšã ã ã½ã ã³ã ã ã ã ãœ ã ã½ã ã ã ã³ ã ãªã ã ã ã ãˆã ã ã ã¾ ã ã ã¼ã ã ã ã ã ã ã ã ãœã ã ,1997
3980,fantasy,misc,,104118,ein kleines bild von dir,mit gefã¼hlen zu spielen in luigiâ s taverne ein kleines bild von dir urlaubsstimmung ich brauche jeden atemzug von dir sommernacht lass die sonne in dein herz hinein trã ume sind keine schã ume du und i gemeinsam trã nen trocknen monika das bankerl hinterm haus ,
3981,various artists,misc,,104119,summer fun disk 2 ,sam cooce wondeful world billy stewart summertime the beach boys surfin dennis brown money in my pocket bob marley treat you right prince allah mama don t fight p p arnold angel of the morning lee perry soul fire the paragons positive movments the soul train three little birds john holt everybody needs love disco tex the sex o lettes get dancin yellowman and the paragons full metal jacket the heptones come rain come shine ,
3983,traband,misc,alt rock,104121,o cem mluvi muzi,orel panna krysy saro ranni rany marketo jak to vsechno pekne roste prijizdi posel nezdarny syn nejsem sam duchove zemrelych lezi dama na kolejich dva rychly vlaky ,1957
3984,angelique ionatos,misc,cabaret,104122,canta frida khalo,si tan solo calladamente nada comparable esperar oyeme la paloma danzon rocio tu todo tu tango de la lokura y a volar nana epilogo ,2003
3985,gustav winkler,misc,dansk,104124,danske top favoritter,hvergang du smiler lidt til mig hemmelig kã rlighed hjertenskã r emigrantens sang annelise jeg kommer i nat under balkonen tã l hver en time bytte partner oppe pã bjerget isabella falleri fallera flã jt om kã rlighed lyt til guitarens klang bjergenes sang ,1996
3986,fred sonnenschein seine freunde,misc,comedy,104125,die hamsterparty,nicht immer aber der sommer ist da ja wenn wir alle englein wã ren pack die badehose ein 97er wannsee mix c est la vie so ist nun mal das leben der kleine finkenhahn alles gute zum geburtstag meerwalzer villa arriba villa abajo die spanische party himbeereiszeit mein salzgebã ck katharina vielen dank fã¼r die krã¼mel im schrank spezialgast catiã n ,1997
3988,taller,misc,other,104127,grandes ã xitos,a por todas encubrimiento de amã rica vida de julia bolero para resistir a voz en cuello seguidillas carceleras para evita sastre generaciones ahehiles endecha acerina cathaysa mararia la maleta ,1990
3989,mahne,misc,,104128,after all,everybody was there broken can you feel it alter all the wrong rendez vous could be love mahe mahe esta la vida serial lover this feeling you re so in love again again tag broken ,2000
3990,various,misc,misc,104129,turboschlager 4 die tollsten hits der letzten jahrzehnte,graham bonney super girl peter orloff der junge mit der mundharmonika rita paul das ist nichts fã¼r kleine mã dchen bernd clã¼ver eine zweite chance tina york wir lassen uns das singen nicht verbieten frank rothe die legende von buddy holly nina mike caribian disco show fred bertelmann herzliebchen mein unterm rebendach marion maerz cindy oh cindy peter orloff immer wenn ich josy seh peer so schã n kann doch kein mann sein renate werner leismann schweigen ist gold elfi graf tango in der bar von fernando freddie breck caprifischer ,
3991,giovanni marradi,misc,,104130,the best of giovanni volume 2,hymne wind beneath my wings island of samoa unchained melody a time for us spanish eyes annie s song elvira madigan and i love you so prelude solitaire autumn leaves ,
3992,ennio morricone,misc,,104131,musique de films,morricone ,
3993,ã smael ledesma,misc,ethnic,104132,tierra paraguay,amazonas duende de la selva paisaje tropical polca loca mita i tarova lena se duerme mira el universo sonidos de cuerdas asã es la vida desconocido nande mbae un sueã o nona baila ,1999
3994,peg summy,misc,,104133,taking flight,hark the herald angels sing goodby s the saddest word emmanuel god with us nature boy grown up christmas list at last night before christmas memory what child is this greensleeves breath of heaven mary s song think of me ,
3996,platinum,misc,misc,104135,be our guest,be our guest i m beginning to see the light what ll i do i can t give you anything but love the way you look tonight slap that bass bring him home who will buy there i ve said it again that old feeling love with me undecided medleyas long as you re not in love with anyone else why don t you fall in memories of you bye bye blues jimmy webb medley ,
3997,good charlotte,misc,popular,104136,the young the hopeless,a new beginning the anthem lifestyles of the rich famous wondering the story of my old man girls boys my bloody valentine hold on riot girl say anything the day that i die the young the hopeless emotionless movin on ,2002
3998,tãºpã lakar,misc,misc,104137,grã nlã gin illu,rã ttar ã ttir ã ttarrã ttir lã til orã allt skal bã liã bã ta hans og grã ta ãžau sãºr nauã ã¾urftir heimilanna allar klã r ãºti saklaus ã meã an ã¾ãº sefur humm humm skã l gã tarleikarinn fã nn miã ill er ã meã an er mannhatari allt fyrir andann ,2000
3999,bino,misc,,104138,mama leone,mama leone deutsch frã¼hling no amigo no maria arrivederci amore anna stern meiner liebe du weisst nichts von mir ich sah maria magdalena was gescheh n ist ist geschehen porto christo adios bambino ,
4000,henk wijngaard,misc,dutch,104139,samen met jou,die kleine deur naar t paradijs ik ben nooit om zes uur klaar haggard jones blijf maar waar je bent bonny en mij keep on smiling soms ben ik eenzaam hã suzie n bruiloft zonder gasten als ik ga moet je niet om me huilen zeven steden van t noorden naar het zuiden jouw flat geluk is niet te koop ,1983
4002,various artists,misc,,104140,celtic dream,green river down lady of the lake heroes heather a kiss in the rain the return gwyneth s smile fair is my love summer festival when we finally rest meeting in the moonlight magwain s tearful promise fences of stone ,
4003,the jolly llams,misc,,104141,shangri llama,51st state jenna s vegan docs upsetter motorcycle love smoke and mirrors broken down rickshaw change our names looks too good fiddleheads burnt house hill disposable world dub llama bonus track ,1990
4004,various,misc,,104142,definitivt beat volume 1,weezer undone the sweater song jayhawks the little kids todd snider my generation part 2 morphine honey white tindersticks talk to me elastica stutter sleeper inbetweener di derre stein i skoa pete droge if you don t love me i ll kill myself tricky abbaon fat tracks henning kvitnes tida bare kommer og kommer p j harvey teclo ,
4005,roland kaiser,misc,,104143,frauen,lieber heute als morgen blutjunges blut einmal ist keinmal ich habe lange nichts gehã rt von dir im 5 element mach s gut frauen tut weh hummer ist der beste koch norma jean mit dir kommt leben in mein leben der rest ist schweigen ,
4008,jewelry,misc,,104146,j e w e l r y b e l o v e 0 3 ,be my love â ã â â ã ã¼ ã ã â¾ã â¹ã âºâ â¾ãÿ â ã â ã ã ãœâ ãµ ã ãœã â â ãž fantasy amore âºãžã ã â¾ã â â â ã â ã ã ãœâºâ â ã â¹ã so long ã â ãˆâ â³â dear my heart my life ,
4009,andrzej kruszewski spiewa przeboje andrzeja zauchy,misc,vocal,104147,przeboje andrzeja zauchy,czarny alibaba mysmy sobie byli pisani zielono mi rocznicowa piosenka dla elzbiety i smoka nas nie rozdzieli jak na lotni sam pan wie piosenka na przebudzenie c est la vie paryz z pocztowki coruni pod poduszke bylas serca biciem mila ma leniwy diabel ,
4010,bernhard brink,misc,oldies,104148,ich denk an dich,bernhard brink liebe ist alles bernhard brink von casablanca nach athen bernhard brink griechische nacht bernhard brink sommer sonne blaues meer bernhard brink du bist nicht frei bernhard brink so hab ich dich noch nie gesehen bernhard brink diese nacht madeleine bernhard brink blatt im wind bernhard brink komm ins paradies bernhard brink linda bernhard brink ist liebe nur ein wort bernhard brink marie bernhard brink liebe ist bernhard brink unverwundbar ,1988
4011,chris harford,misc,rock,104149,be headed,raise the roof unsaid things swinging bridge you know me the best living end my little sadness road with you blanket of snow take me for all i m with you brains if you forget me sings breathe and be merry ,
4013,chinaski,misc,rock pop,104151,original,01 muj svet 02 vesely turista 03 laskopad 04 hura do chebu rap 05 kytarista 06 zil byl 07 chinaski lidi chodej do prace rap 08 dobrak od kosti 09 umelci z prahy rap 10 sangri la 11 dal 12 nerikej ze ne 13 tahle laska skoncila ,
4014,something for kate,misc,rock,104152,beautiful sharks,whatever you want hallways beautiful sharks electricity big screen television the astronaut easy slowdance before butterflys wings anchorman back to you photograph ,1999
4015,various artists,misc,,104153,bob marley lives on ,anneli drecker is this love cliff rudala anania survival rudala anania forever loving jah steinar albrigtsen bob marley lever cliff rudala anania coming home from the cold claudia scott one love rudala cliff could you be loved ida marie jeg er sã svak for sã nne etniske menn cliff rudala anania crazy baldheads cliff rudala anania africa unite cliff natural mystic cliff rudala anania real situation azuka hannah mimmi smile jamaica ,
4016,the mantovani orchestra,misc,easy listening,104154,world hits,die fledermaus overture tales from the vienna woods tristch tratsch polka londonderry air carnival of venice amazing grace the big country barber of seville greensleeves elizabethan serenade czardas autumn leaves swedish rhapsody ,1990
4017,anuradha paudwal,misc,pop,104155,evergreen whispering melodies,tumhein yaad karte karte ye sama sama hai thandi hawayen lehara ke kisliye maine pyar kiya rahein na rahein hum tere bina jiya jaye no tera mera pyar amar meri ankhon se mora gora ang laile bahon mein chale aao dil jo na keh saka sharm aati hai magar ,1997
4018,musix,misc,vocal,104156,stimmbruch,intro faith freedom fragile california dreaming celebration kiss from a rose james brown medley deep river i will video killed the radio star go down moses eternal flame i want it that way ,2000
4019,edu lobo,misc,,104157,mpb no jt,valsa brasileira falando de amor nego maluco choro bandido o circu mã stico na ilha de lia no barco de rosa sãµ me fez bem sobre todas as coisas canto triste meia noite candeias pra dizer adeus ,
4020,ingi gunnar johannsson,misc,,104158,undir fjã gur augu,ljufa lif fotatak undir fjã gur augu tilfinning hugsa bara um ãžig litiã ljoã lifã u ãžinu lifi dagdraumar ferã alag hlustaã u kapphlaup viã timann nottin er ung her og nu irish coffee ,
4021,jã³nã s rita,misc,misc,104159,szevasztook,kã lyã kindulã³ nã zem a lã nyom sulidal a hã res neves szerelmes vagyok padlã sdal boldog szã¼letã snapot ki jã tszik ilyet altatã³dal az ã let nagyszerã¼ a mama ã s a papa hãºzd fel a vitorlã t ,2001
4023,chamin correa y los tres caballeros,misc,misc,104162,en vivo vol i,cenizas la barca historia de una amor cien aã os hay que saber perder siempre viva embrujo si nos dejan asi esta novia mia ya lo se que tu te vas por ti lo siento llamarada ,1989
4024,thomas allen ann murray the london philharmonic sir charles mackerras,misc,other,104163,mahler des knaben wunderhorn,1 revelge baritone 2 das irdische leben soprano 3 verlor ne mã¼h duet 4 rheinlegendchen baritone 5 der tamboursg sell 6 das schildwache nachtlied duet 7 wer hat dies liedlein erdacht soprano 8 lob des hohen verstandes baritone 9 des antonius von padua fischpredigt soprano 10 lied des verfolgten im turm duet 11 trost im unglã¼ck duet 12 wo die schã nen trompeten blasen soprano ,1991
4025,rojene,misc,,104164,rojene,always on my mind pretty blue eyes half way to paradise knockin on heaven s door lace covered windows the lighthouse i ve still got these blues twincle twincle lucky star stone in love with you you look wonderful tonight the best thing that ever happened to me rainy night in georgia ,
4026,deepesh bhattarai,misc,nepali pop,104165,deepesh forever,bhenda ko oon jasto maaya malaai ke ma timro saathi banna sakchhu nishchal timro samjhana maayaalu laai najik hunda ti gaajalu timee laai dekhda chaandai aaoo badhaai chha birthday song bhenda ko oon jasto music track maaya malai music track ,2003
4027,young dubliners,misc,celtic,104166,red,bodhran stop me red neverending is that me what do you want from me don t you worry fisherman s blues apart one and only neverending instrumental rising change the world red instrumental ,2000
4028,â³ â¼ã â³â â¼ã ã r,misc,pop,104167,â â â â â â â¼ã ,â uâ³ã â ã½â ã½ â tâ f â pâ pâ ã âªâ âªâ âªâºâ ã³â¾c â p â½ã â ã²â ãšâ ã â aâªâ¾â¹dâ ãšâ bâµâ â aâ ãœ â ã â gâ â â ãšâ â â â ãžâ â ã â â aâ ã â ã â oâ ãšãƒã â¹l â tâ ã â ãœâªâºâ pâ b ã ã½â ãšã wâ³ãÿã ã½â ãšâ¼ â sâ oâªâºâ râµâ¹â ã¹â oâªâºâ a ,
